indicator,release_date,target_date,published_value,revised_value,change
ICSA_weekly_level_count,2023-04-06,2022-10-01,219000.0,198000.0,-21000.0
ICSA_weekly_level_count,2023-04-06,2022-10-08,226000.0,206000.0,-20000.0
ICSA_weekly_level_count,2023-04-06,2022-10-15,214000.0,198000.0,-16000.0
ICSA_weekly_level_count,2023-04-06,2022-10-22,218000.0,201000.0,-17000.0
ICSA_weekly_level_count,2023-04-06,2022-10-29,218000.0,204000.0,-14000.0
ICSA_weekly_level_count,2023-04-06,2022-11-05,226000.0,207000.0,-19000.0
ICSA_weekly_level_count,2023-04-06,2022-11-12,223000.0,211000.0,-12000.0
ICSA_weekly_level_count,2023-04-06,2022-11-19,241000.0,219000.0,-22000.0
ICSA_weekly_level_count,2023-04-06,2022-11-26,226000.0,213000.0,-13000.0
ICSA_weekly_level_count,2023-04-06,2022-12-03,231000.0,216000.0,-15000.0
ICSA_weekly_level_count,2023-04-06,2022-12-10,212000.0,206000.0,-6000.0
ICSA_weekly_level_count,2023-04-06,2022-12-17,216000.0,212000.0,-4000.0
ICSA_weekly_level_count,2023-04-06,2022-12-24,223000.0,213000.0,-10000.0
ICSA_weekly_level_count,2023-04-06,2023-01-07,206000.0,205000.0,-1000.0
ICSA_weekly_level_count,2023-04-06,2023-01-14,192000.0,200000.0,8000.0
ICSA_weekly_level_count,2023-04-06,2023-01-21,186000.0,194000.0,8000.0
ICSA_weekly_level_count,2023-04-06,2023-01-28,183000.0,199000.0,16000.0
ICSA_weekly_level_count,2023-04-06,2023-02-04,195000.0,220000.0,25000.0
ICSA_weekly_level_count,2023-04-06,2023-02-11,195000.0,216000.0,21000.0
ICSA_weekly_level_count,2023-04-06,2023-02-18,192000.0,217000.0,25000.0
ICSA_weekly_level_count,2023-04-06,2023-02-25,190000.0,221000.0,31000.0
ICSA_weekly_level_count,2023-04-06,2023-03-04,212000.0,245000.0,33000.0
ICSA_weekly_level_count,2023-04-06,2023-03-11,192000.0,230000.0,38000.0
ICSA_weekly_level_count,2023-04-06,2023-03-18,191000.0,247000.0,56000.0
ICSA_weekly_level_count,2023-04-06,2023-03-25,198000.0,246000.0,48000.0
ICSA_weekly_level_count,2023-04-20,2023-04-08,239000.0,240000.0,1000.0
ICSA_weekly_level_count,2023-04-27,2023-04-15,245000.0,246000.0,1000.0
ICSA_weekly_level_count,2023-05-04,2023-04-22,230000.0,229000.0,-1000.0
ICSA_weekly_level_count,2023-05-25,2023-05-06,264000.0,231000.0,-33000.0
ICSA_weekly_level_count,2023-05-25,2023-05-13,242000.0,225000.0,-17000.0
ICSA_weekly_level_count,2023-06-01,2023-05-20,229000.0,230000.0,1000.0
ICSA_weekly_level_count,2023-06-08,2023-05-27,232000.0,233000.0,1000.0
ICSA_weekly_level_count,2023-06-15,2023-06-03,261000.0,262000.0,1000.0
ICSA_weekly_level_count,2023-06-22,2023-06-10,262000.0,264000.0,2000.0
ICSA_weekly_level_count,2023-06-29,2023-06-17,264000.0,265000.0,1000.0
ICSA_weekly_level_count,2023-07-06,2023-06-24,239000.0,236000.0,-3000.0
ICSA_weekly_level_count,2023-07-13,2023-07-01,248000.0,249000.0,1000.0
ICSA_weekly_level_count,2023-08-17,2023-08-05,248000.0,250000.0,2000.0
ICSA_weekly_level_count,2023-08-24,2023-08-12,239000.0,240000.0,1000.0
ICSA_weekly_level_count,2023-08-31,2023-08-19,230000.0,232000.0,2000.0
ICSA_weekly_level_count,2023-09-07,2023-08-26,228000.0,229000.0,1000.0
ICSA_weekly_level_count,2023-09-14,2023-09-02,216000.0,217000.0,1000.0
ICSA_weekly_level_count,2023-09-21,2023-09-09,220000.0,221000.0,1000.0
ICSA_weekly_level_count,2023-09-28,2023-09-16,201000.0,202000.0,1000.0
ICSA_weekly_level_count,2023-10-05,2023-09-23,204000.0,205000.0,1000.0
ICSA_weekly_level_count,2023-10-12,2023-09-30,207000.0,209000.0,2000.0
ICSA_weekly_level_count,2023-10-19,2023-10-07,209000.0,211000.0,2000.0
ICSA_weekly_level_count,2023-10-26,2023-10-14,198000.0,200000.0,2000.0
ICSA_weekly_level_count,2023-11-02,2023-10-21,210000.0,212000.0,2000.0
ICSA_weekly_level_count,2023-11-09,2023-10-28,217000.0,220000.0,3000.0
ICSA_weekly_level_count,2023-11-16,2023-11-04,217000.0,218000.0,1000.0
ICSA_weekly_level_count,2023-11-22,2023-11-11,231000.0,233000.0,2000.0
ICSA_weekly_level_count,2023-11-30,2023-11-18,209000.0,211000.0,2000.0
ICSA_weekly_level_count,2023-12-07,2023-11-25,218000.0,219000.0,1000.0
ICSA_weekly_level_count,2023-12-14,2023-12-02,220000.0,221000.0,1000.0
ICSA_weekly_level_count,2023-12-21,2023-12-09,202000.0,203000.0,1000.0
ICSA_weekly_level_count,2023-12-28,2023-12-16,205000.0,206000.0,1000.0
ICSA_weekly_level_count,2024-01-04,2023-12-23,218000.0,220000.0,2000.0
ICSA_weekly_level_count,2024-01-11,2023-12-30,202000.0,203000.0,1000.0
ICSA_weekly_level_count,2024-01-18,2024-01-06,202000.0,203000.0,1000.0
ICSA_weekly_level_count,2024-01-25,2024-01-13,187000.0,189000.0,2000.0
ICSA_weekly_level_count,2024-02-01,2024-01-20,214000.0,215000.0,1000.0
ICSA_weekly_level_count,2024-02-08,2024-01-27,224000.0,227000.0,3000.0
ICSA_weekly_level_count,2024-02-15,2024-02-03,218000.0,220000.0,2000.0
ICSA_weekly_level_count,2024-02-22,2024-02-10,212000.0,213000.0,1000.0
ICSA_weekly_level_count,2024-02-29,2024-02-17,201000.0,202000.0,1000.0
ICSA_weekly_level_count,2024-03-07,2024-02-24,215000.0,217000.0,2000.0
ICSA_weekly_level_count,2024-03-14,2024-02-24,217000.0,213000.0,-4000.0
ICSA_weekly_level_count,2024-03-14,2024-03-02,217000.0,210000.0,-7000.0
ICSA_weekly_level_count,2024-03-21,2022-01-01,228000.0,225000.0,-3000.0
ICSA_weekly_level_count,2024-03-21,2022-01-08,243000.0,247000.0,4000.0
ICSA_weekly_level_count,2024-03-21,2022-01-15,251000.0,244000.0,-7000.0
ICSA_weekly_level_count,2024-03-21,2022-01-22,232000.0,237000.0,5000.0
ICSA_weekly_level_count,2024-03-21,2022-01-29,233000.0,230000.0,-3000.0
ICSA_weekly_level_count,2024-03-21,2022-02-05,217000.0,209000.0,-8000.0
ICSA_weekly_level_count,2024-03-21,2022-02-19,226000.0,222000.0,-4000.0
ICSA_weekly_level_count,2024-03-21,2022-02-26,213000.0,208000.0,-5000.0
ICSA_weekly_level_count,2024-03-21,2022-03-05,228000.0,220000.0,-8000.0
ICSA_weekly_level_count,2024-03-21,2022-03-12,216000.0,215000.0,-1000.0
ICSA_weekly_level_count,2024-03-21,2022-03-19,214000.0,206000.0,-8000.0
ICSA_weekly_level_count,2024-03-21,2022-03-26,214000.0,212000.0,-2000.0
ICSA_weekly_level_count,2024-03-21,2022-04-02,214000.0,213000.0,-1000.0
ICSA_weekly_level_count,2024-03-21,2022-04-09,222000.0,215000.0,-7000.0
ICSA_weekly_level_count,2024-03-21,2022-04-16,217000.0,209000.0,-8000.0
ICSA_weekly_level_count,2024-03-21,2022-04-23,207000.0,210000.0,3000.0
ICSA_weekly_level_count,2024-03-21,2022-04-30,218000.0,219000.0,1000.0
ICSA_weekly_level_count,2024-03-21,2022-05-07,210000.0,206000.0,-4000.0
ICSA_weekly_level_count,2024-03-21,2022-05-14,222000.0,224000.0,2000.0
ICSA_weekly_level_count,2024-03-21,2022-05-21,215000.0,212000.0,-3000.0
ICSA_weekly_level_count,2024-03-21,2022-05-28,202000.0,201000.0,-1000.0
ICSA_weekly_level_count,2024-03-21,2022-06-04,221000.0,215000.0,-6000.0
ICSA_weekly_level_count,2024-03-21,2022-06-11,217000.0,214000.0,-3000.0
ICSA_weekly_level_count,2024-03-21,2022-07-02,212000.0,214000.0,2000.0
ICSA_weekly_level_count,2024-03-21,2022-07-09,221000.0,216000.0,-5000.0
ICSA_weekly_level_count,2024-03-21,2022-07-16,213000.0,217000.0,4000.0
ICSA_weekly_level_count,2024-03-21,2022-07-23,211000.0,221000.0,10000.0
ICSA_weekly_level_count,2024-03-21,2022-07-30,218000.0,229000.0,11000.0
ICSA_weekly_level_count,2024-03-21,2022-08-06,214000.0,221000.0,7000.0
ICSA_weekly_level_count,2024-03-21,2022-08-13,213000.0,220000.0,7000.0
ICSA_weekly_level_count,2024-03-21,2022-08-20,208000.0,216000.0,8000.0
ICSA_weekly_level_count,2024-03-21,2022-08-27,206000.0,210000.0,4000.0
ICSA_weekly_level_count,2024-03-21,2022-09-03,197000.0,205000.0,8000.0
ICSA_weekly_level_count,2024-03-21,2022-09-10,192000.0,197000.0,5000.0
ICSA_weekly_level_count,2024-03-21,2022-09-17,191000.0,202000.0,11000.0
ICSA_weekly_level_count,2024-03-21,2022-09-24,182000.0,187000.0,5000.0
ICSA_weekly_level_count,2024-03-21,2022-10-01,198000.0,204000.0,6000.0
ICSA_weekly_level_count,2024-03-21,2022-10-08,206000.0,207000.0,1000.0
ICSA_weekly_level_count,2024-03-21,2022-10-15,198000.0,200000.0,2000.0
ICSA_weekly_level_count,2024-03-21,2022-10-29,204000.0,202000.0,-2000.0
ICSA_weekly_level_count,2024-03-21,2022-11-05,207000.0,204000.0,-3000.0
ICSA_weekly_level_count,2024-03-21,2022-11-12,211000.0,208000.0,-3000.0
ICSA_weekly_level_count,2024-03-21,2022-11-26,213000.0,209000.0,-4000.0
ICSA_weekly_level_count,2024-03-21,2022-12-03,216000.0,210000.0,-6000.0
ICSA_weekly_level_count,2024-03-21,2022-12-10,206000.0,211000.0,5000.0
ICSA_weekly_level_count,2024-03-21,2022-12-17,212000.0,211000.0,-1000.0
ICSA_weekly_level_count,2024-03-21,2022-12-24,213000.0,207000.0,-6000.0
ICSA_weekly_level_count,2024-03-21,2022-12-31,206000.0,203000.0,-3000.0
ICSA_weekly_level_count,2024-03-21,2023-01-07,205000.0,207000.0,2000.0
ICSA_weekly_level_count,2024-03-21,2023-01-14,200000.0,203000.0,3000.0
ICSA_weekly_level_count,2024-03-21,2023-01-21,194000.0,202000.0,8000.0
ICSA_weekly_level_count,2024-03-21,2023-02-04,220000.0,214000.0,-6000.0
ICSA_weekly_level_count,2024-03-21,2023-02-11,216000.0,217000.0,1000.0
ICSA_weekly_level_count,2024-03-21,2023-02-18,217000.0,215000.0,-2000.0
ICSA_weekly_level_count,2024-03-21,2023-02-25,221000.0,208000.0,-13000.0
ICSA_weekly_level_count,2024-03-21,2023-03-04,245000.0,227000.0,-18000.0
ICSA_weekly_level_count,2024-03-21,2023-03-11,230000.0,221000.0,-9000.0
ICSA_weekly_level_count,2024-03-21,2023-03-18,247000.0,228000.0,-19000.0
ICSA_weekly_level_count,2024-03-21,2023-03-25,246000.0,232000.0,-14000.0
ICSA_weekly_level_count,2024-03-21,2023-04-01,228000.0,216000.0,-12000.0
ICSA_weekly_level_count,2024-03-21,2023-04-08,240000.0,220000.0,-20000.0
ICSA_weekly_level_count,2024-03-21,2023-04-15,246000.0,224000.0,-22000.0
ICSA_weekly_level_count,2024-03-21,2023-04-22,229000.0,209000.0,-20000.0
ICSA_weekly_level_count,2024-03-21,2023-04-29,242000.0,214000.0,-28000.0
ICSA_weekly_level_count,2024-03-21,2023-05-06,231000.0,225000.0,-6000.0
ICSA_weekly_level_count,2024-03-21,2023-05-20,230000.0,227000.0,-3000.0
ICSA_weekly_level_count,2024-03-21,2023-05-27,233000.0,231000.0,-2000.0
ICSA_weekly_level_count,2024-03-21,2023-06-03,262000.0,255000.0,-7000.0
ICSA_weekly_level_count,2024-03-21,2023-06-10,264000.0,260000.0,-4000.0
ICSA_weekly_level_count,2024-03-21,2023-06-17,265000.0,261000.0,-4000.0
ICSA_weekly_level_count,2024-03-21,2023-06-24,236000.0,238000.0,2000.0
ICSA_weekly_level_count,2024-03-21,2023-07-01,249000.0,248000.0,-1000.0
ICSA_weekly_level_count,2024-03-21,2023-07-08,237000.0,232000.0,-5000.0
ICSA_weekly_level_count,2024-03-21,2023-07-15,228000.0,231000.0,3000.0
ICSA_weekly_level_count,2024-03-21,2023-07-22,221000.0,231000.0,10000.0
ICSA_weekly_level_count,2024-03-21,2023-07-29,227000.0,240000.0,13000.0
ICSA_weekly_level_count,2024-03-21,2023-08-05,250000.0,258000.0,8000.0
ICSA_weekly_level_count,2024-03-21,2023-08-12,240000.0,248000.0,8000.0
ICSA_weekly_level_count,2024-03-21,2023-08-19,232000.0,241000.0,9000.0
ICSA_weekly_level_count,2024-03-21,2023-08-26,229000.0,234000.0,5000.0
ICSA_weekly_level_count,2024-03-21,2023-09-02,217000.0,228000.0,11000.0
ICSA_weekly_level_count,2024-03-21,2023-09-09,221000.0,227000.0,6000.0
ICSA_weekly_level_count,2024-03-21,2023-09-16,202000.0,210000.0,8000.0
ICSA_weekly_level_count,2024-03-21,2023-09-23,205000.0,213000.0,8000.0
ICSA_weekly_level_count,2024-03-21,2023-09-30,209000.0,216000.0,7000.0
ICSA_weekly_level_count,2024-03-21,2023-10-14,200000.0,202000.0,2000.0
ICSA_weekly_level_count,2024-03-21,2023-10-21,212000.0,213000.0,1000.0
ICSA_weekly_level_count,2024-03-21,2023-10-28,220000.0,216000.0,-4000.0
ICSA_weekly_level_count,2024-03-21,2023-11-04,218000.0,216000.0,-2000.0
ICSA_weekly_level_count,2024-03-21,2023-11-11,233000.0,228000.0,-5000.0
ICSA_weekly_level_count,2024-03-21,2023-11-18,211000.0,213000.0,2000.0
ICSA_weekly_level_count,2024-03-21,2023-11-25,219000.0,213000.0,-6000.0
ICSA_weekly_level_count,2024-03-21,2023-12-02,221000.0,216000.0,-5000.0
ICSA_weekly_level_count,2024-03-21,2023-12-09,203000.0,205000.0,2000.0
ICSA_weekly_level_count,2024-03-21,2023-12-16,206000.0,207000.0,1000.0
ICSA_weekly_level_count,2024-03-21,2023-12-23,220000.0,213000.0,-7000.0
ICSA_weekly_level_count,2024-03-21,2023-12-30,203000.0,198000.0,-5000.0
ICSA_weekly_level_count,2024-03-21,2024-01-06,203000.0,198000.0,-5000.0
ICSA_weekly_level_count,2024-03-21,2024-01-13,189000.0,194000.0,5000.0
ICSA_weekly_level_count,2024-03-21,2024-01-20,215000.0,221000.0,6000.0
ICSA_weekly_level_count,2024-03-21,2024-01-27,227000.0,225000.0,-2000.0
ICSA_weekly_level_count,2024-03-21,2024-02-03,220000.0,213000.0,-7000.0
ICSA_weekly_level_count,2024-03-21,2024-02-10,213000.0,211000.0,-2000.0
ICSA_weekly_level_count,2024-03-21,2024-02-17,202000.0,200000.0,-2000.0
ICSA_weekly_level_count,2024-03-21,2024-03-09,209000.0,212000.0,3000.0
ICSA_weekly_level_count,2024-03-28,2024-03-16,210000.0,212000.0,2000.0
ICSA_weekly_level_count,2024-04-04,2024-03-23,210000.0,212000.0,2000.0
ICSA_weekly_level_count,2024-04-11,2024-03-30,221000.0,222000.0,1000.0
ICSA_weekly_level_count,2024-04-18,2024-04-06,211000.0,212000.0,1000.0
ICSA_weekly_level_count,2024-05-02,2024-04-20,207000.0,208000.0,1000.0
ICSA_weekly_level_count,2024-05-09,2024-04-27,208000.0,209000.0,1000.0
ICSA_weekly_level_count,2024-05-16,2024-05-04,231000.0,232000.0,1000.0
ICSA_weekly_level_count,2024-05-23,2024-05-11,222000.0,223000.0,1000.0
ICSA_weekly_level_count,2024-05-30,2024-05-18,215000.0,216000.0,1000.0
ICSA_weekly_level_count,2024-06-06,2024-05-25,219000.0,221000.0,2000.0
ICSA_weekly_level_count,2024-06-20,2024-06-08,242000.0,243000.0,1000.0
ICSA_weekly_level_count,2024-06-27,2024-06-15,238000.0,239000.0,1000.0
ICSA_weekly_level_count,2024-07-03,2024-06-22,233000.0,234000.0,1000.0
ICSA_weekly_level_count,2024-07-11,2024-06-29,238000.0,239000.0,1000.0
ICSA_weekly_level_count,2024-07-18,2024-07-06,222000.0,223000.0,1000.0
ICSA_weekly_level_count,2024-07-25,2024-07-13,243000.0,245000.0,2000.0
ICSA_weekly_level_count,2024-08-08,2024-07-27,249000.0,250000.0,1000.0
ICSA_weekly_level_count,2024-08-15,2024-08-03,233000.0,234000.0,1000.0
ICSA_weekly_level_count,2024-08-22,2024-08-10,227000.0,228000.0,1000.0
ICSA_weekly_level_count,2024-08-29,2024-08-17,232000.0,233000.0,1000.0
ICSA_weekly_level_count,2024-09-05,2024-08-24,231000.0,232000.0,1000.0
ICSA_weekly_level_count,2024-09-12,2024-08-31,227000.0,228000.0,1000.0
ICSA_weekly_level_count,2024-09-19,2024-09-07,230000.0,231000.0,1000.0
ICSA_weekly_level_count,2024-09-26,2024-09-14,219000.0,222000.0,3000.0
ICSA_weekly_level_count,2024-10-03,2024-09-21,218000.0,219000.0,1000.0
ICSA_weekly_level_count,2024-10-17,2024-10-05,258000.0,260000.0,2000.0
ICSA_weekly_level_count,2024-10-24,2024-10-12,241000.0,242000.0,1000.0
ICSA_weekly_level_count,2024-10-31,2024-10-19,227000.0,228000.0,1000.0
ICSA_weekly_level_count,2024-11-07,2024-10-26,216000.0,218000.0,2000.0
ICSA_weekly_level_count,2024-11-21,2024-11-09,217000.0,219000.0,2000.0
ICSA_weekly_level_count,2024-11-27,2024-11-16,213000.0,215000.0,2000.0
ICSA_weekly_level_count,2024-12-05,2024-11-23,213000.0,215000.0,2000.0
ICSA_weekly_level_count,2024-12-12,2024-11-30,224000.0,225000.0,1000.0
ICSA_weekly_level_count,2025-01-02,2024-12-21,219000.0,220000.0,1000.0
ICSA_weekly_level_count,2025-01-16,2025-01-04,201000.0,203000.0,2000.0
ICSA_weekly_level_count,2025-02-06,2025-01-25,207000.0,208000.0,1000.0
ICSA_weekly_level_count,2025-02-13,2025-02-01,219000.0,220000.0,1000.0
ICSA_weekly_level_count,2025-02-20,2025-02-08,213000.0,214000.0,1000.0
ICSA_weekly_level_count,2025-02-27,2025-02-15,219000.0,220000.0,1000.0
ICSA_weekly_level_count,2025-03-13,2025-03-01,221000.0,222000.0,1000.0
ICSA_weekly_level_count,2025-03-20,2025-03-08,220000.0,221000.0,1000.0
ICSA_weekly_level_count,2025-03-27,2022-01-01,225000.0,227000.0,2000.0
ICSA_weekly_level_count,2025-03-27,2022-01-15,244000.0,245000.0,1000.0
ICSA_weekly_level_count,2025-03-27,2022-01-22,237000.0,238000.0,1000.0
ICSA_weekly_level_count,2025-03-27,2022-01-29,230000.0,231000.0,1000.0
ICSA_weekly_level_count,2025-03-27,2022-02-05,209000.0,210000.0,1000.0
ICSA_weekly_level_count,2025-03-27,2022-02-12,232000.0,234000.0,2000.0
ICSA_weekly_level_count,2025-03-27,2022-02-19,222000.0,225000.0,3000.0
ICSA_weekly_level_count,2025-03-27,2022-02-26,208000.0,209000.0,1000.0
ICSA_weekly_level_count,2025-03-27,2022-03-05,220000.0,222000.0,2000.0
ICSA_weekly_level_count,2025-03-27,2022-03-12,215000.0,217000.0,2000.0
ICSA_weekly_level_count,2025-03-27,2022-03-19,206000.0,207000.0,1000.0
ICSA_weekly_level_count,2025-03-27,2022-03-26,212000.0,214000.0,2000.0
ICSA_weekly_level_count,2025-03-27,2022-04-02,213000.0,215000.0,2000.0
ICSA_weekly_level_count,2025-03-27,2022-04-09,215000.0,213000.0,-2000.0
ICSA_weekly_level_count,2025-03-27,2022-05-07,206000.0,204000.0,-2000.0
ICSA_weekly_level_count,2025-03-27,2022-05-14,224000.0,225000.0,1000.0
ICSA_weekly_level_count,2025-03-27,2022-05-21,212000.0,211000.0,-1000.0
ICSA_weekly_level_count,2025-03-27,2022-05-28,201000.0,200000.0,-1000.0
ICSA_weekly_level_count,2025-03-27,2022-06-04,215000.0,214000.0,-1000.0
ICSA_weekly_level_count,2025-03-27,2022-06-11,214000.0,213000.0,-1000.0
ICSA_weekly_level_count,2025-03-27,2022-06-18,216000.0,215000.0,-1000.0
ICSA_weekly_level_count,2025-03-27,2022-06-25,213000.0,212000.0,-1000.0
ICSA_weekly_level_count,2025-03-27,2022-07-02,214000.0,215000.0,1000.0
ICSA_weekly_level_count,2025-03-27,2022-07-09,216000.0,212000.0,-4000.0
ICSA_weekly_level_count,2025-03-27,2022-07-16,217000.0,216000.0,-1000.0
ICSA_weekly_level_count,2025-03-27,2022-07-23,221000.0,220000.0,-1000.0
ICSA_weekly_level_count,2025-03-27,2022-07-30,229000.0,228000.0,-1000.0
ICSA_weekly_level_count,2025-03-27,2022-08-20,216000.0,215000.0,-1000.0
ICSA_weekly_level_count,2025-03-27,2022-09-03,205000.0,204000.0,-1000.0
ICSA_weekly_level_count,2025-03-27,2022-09-17,202000.0,201000.0,-1000.0
ICSA_weekly_level_count,2025-03-27,2022-09-24,187000.0,189000.0,2000.0
ICSA_weekly_level_count,2025-03-27,2022-10-08,207000.0,206000.0,-1000.0
ICSA_weekly_level_count,2025-03-27,2022-10-15,200000.0,199000.0,-1000.0
ICSA_weekly_level_count,2025-03-27,2022-11-12,208000.0,210000.0,2000.0
ICSA_weekly_level_count,2025-03-27,2022-11-19,219000.0,220000.0,1000.0
ICSA_weekly_level_count,2025-03-27,2022-12-03,210000.0,209000.0,-1000.0
ICSA_weekly_level_count,2025-03-27,2022-12-10,211000.0,210000.0,-1000.0
ICSA_weekly_level_count,2025-03-27,2022-12-17,211000.0,213000.0,2000.0
ICSA_weekly_level_count,2025-03-27,2022-12-24,207000.0,204000.0,-3000.0
ICSA_weekly_level_count,2025-03-27,2022-12-31,203000.0,204000.0,1000.0
ICSA_weekly_level_count,2025-03-27,2023-01-07,207000.0,208000.0,1000.0
ICSA_weekly_level_count,2025-03-27,2023-01-21,202000.0,203000.0,1000.0
ICSA_weekly_level_count,2025-03-27,2023-01-28,199000.0,200000.0,1000.0
ICSA_weekly_level_count,2025-03-27,2023-02-04,214000.0,215000.0,1000.0
ICSA_weekly_level_count,2025-03-27,2023-02-11,217000.0,219000.0,2000.0
ICSA_weekly_level_count,2025-03-27,2023-02-18,215000.0,217000.0,2000.0
ICSA_weekly_level_count,2025-03-27,2023-02-25,208000.0,209000.0,1000.0
ICSA_weekly_level_count,2025-03-27,2023-03-04,227000.0,229000.0,2000.0
ICSA_weekly_level_count,2025-03-27,2023-03-11,221000.0,222000.0,1000.0
ICSA_weekly_level_count,2025-03-27,2023-03-18,228000.0,230000.0,2000.0
ICSA_weekly_level_count,2025-03-27,2023-03-25,232000.0,234000.0,2000.0
ICSA_weekly_level_count,2025-03-27,2023-04-01,216000.0,217000.0,1000.0
ICSA_weekly_level_count,2025-03-27,2023-04-08,220000.0,219000.0,-1000.0
ICSA_weekly_level_count,2025-03-27,2023-04-15,224000.0,223000.0,-1000.0
ICSA_weekly_level_count,2025-03-27,2023-04-22,209000.0,210000.0,1000.0
ICSA_weekly_level_count,2025-03-27,2023-05-06,225000.0,223000.0,-2000.0
ICSA_weekly_level_count,2025-03-27,2023-05-27,231000.0,230000.0,-1000.0
ICSA_weekly_level_count,2025-03-27,2023-06-03,255000.0,253000.0,-2000.0
ICSA_weekly_level_count,2025-03-27,2023-06-10,260000.0,258000.0,-2000.0
ICSA_weekly_level_count,2025-03-27,2023-06-17,261000.0,260000.0,-1000.0
ICSA_weekly_level_count,2025-03-27,2023-06-24,238000.0,236000.0,-2000.0
ICSA_weekly_level_count,2025-03-27,2023-07-08,232000.0,229000.0,-3000.0
ICSA_weekly_level_count,2025-03-27,2023-07-15,231000.0,228000.0,-3000.0
ICSA_weekly_level_count,2025-03-27,2023-07-29,240000.0,238000.0,-2000.0
ICSA_weekly_level_count,2025-03-27,2023-08-19,241000.0,240000.0,-1000.0
ICSA_weekly_level_count,2025-03-27,2023-09-02,228000.0,227000.0,-1000.0
ICSA_weekly_level_count,2025-03-27,2023-09-23,213000.0,215000.0,2000.0
ICSA_weekly_level_count,2025-03-27,2023-10-07,211000.0,210000.0,-1000.0
ICSA_weekly_level_count,2025-03-27,2023-10-14,202000.0,200000.0,-2000.0
ICSA_weekly_level_count,2025-03-27,2023-10-21,213000.0,214000.0,1000.0
ICSA_weekly_level_count,2025-03-27,2023-10-28,216000.0,217000.0,1000.0
ICSA_weekly_level_count,2025-03-27,2023-11-11,228000.0,229000.0,1000.0
ICSA_weekly_level_count,2025-03-27,2023-11-25,213000.0,214000.0,1000.0
ICSA_weekly_level_count,2025-03-27,2023-12-09,205000.0,204000.0,-1000.0
ICSA_weekly_level_count,2025-03-27,2023-12-16,207000.0,209000.0,2000.0
ICSA_weekly_level_count,2025-03-27,2023-12-23,213000.0,210000.0,-3000.0
ICSA_weekly_level_count,2025-03-27,2024-01-06,198000.0,199000.0,1000.0
ICSA_weekly_level_count,2025-03-27,2024-01-13,194000.0,193000.0,-1000.0
ICSA_weekly_level_count,2025-03-27,2024-01-20,221000.0,223000.0,2000.0
ICSA_weekly_level_count,2025-03-27,2024-02-03,213000.0,214000.0,1000.0
ICSA_weekly_level_count,2025-03-27,2024-02-10,211000.0,212000.0,1000.0
ICSA_weekly_level_count,2025-03-27,2024-02-17,200000.0,203000.0,3000.0
ICSA_weekly_level_count,2025-03-27,2024-02-24,213000.0,214000.0,1000.0
ICSA_weekly_level_count,2025-03-27,2024-03-02,210000.0,212000.0,2000.0
ICSA_weekly_level_count,2025-03-27,2024-03-09,212000.0,213000.0,1000.0
ICSA_weekly_level_count,2025-03-27,2024-03-16,212000.0,213000.0,1000.0
ICSA_weekly_level_count,2025-03-27,2024-03-23,212000.0,214000.0,2000.0
ICSA_weekly_level_count,2025-03-27,2024-03-30,222000.0,223000.0,1000.0
ICSA_weekly_level_count,2025-03-27,2024-04-13,212000.0,211000.0,-1000.0
ICSA_weekly_level_count,2025-03-27,2024-04-20,208000.0,209000.0,1000.0
ICSA_weekly_level_count,2025-03-27,2024-05-04,232000.0,229000.0,-3000.0
ICSA_weekly_level_count,2025-03-27,2024-05-11,223000.0,222000.0,-1000.0
ICSA_weekly_level_count,2025-03-27,2024-06-08,243000.0,241000.0,-2000.0
ICSA_weekly_level_count,2025-03-27,2024-06-15,239000.0,237000.0,-2000.0
ICSA_weekly_level_count,2025-03-27,2024-06-22,234000.0,233000.0,-1000.0
ICSA_weekly_level_count,2025-03-27,2024-06-29,239000.0,238000.0,-1000.0
ICSA_weekly_level_count,2025-03-27,2024-07-06,223000.0,222000.0,-1000.0
ICSA_weekly_level_count,2025-03-27,2024-07-13,245000.0,240000.0,-5000.0
ICSA_weekly_level_count,2025-03-27,2024-07-20,235000.0,236000.0,1000.0
ICSA_weekly_level_count,2025-03-27,2024-07-27,250000.0,248000.0,-2000.0
ICSA_weekly_level_count,2025-03-27,2024-08-17,233000.0,232000.0,-1000.0
ICSA_weekly_level_count,2025-03-27,2024-09-07,231000.0,230000.0,-1000.0
ICSA_weekly_level_count,2025-03-27,2024-09-21,219000.0,221000.0,2000.0
ICSA_weekly_level_count,2025-03-27,2024-09-28,225000.0,227000.0,2000.0
ICSA_weekly_level_count,2025-03-27,2024-10-05,260000.0,259000.0,-1000.0
ICSA_weekly_level_count,2025-03-27,2024-10-12,242000.0,240000.0,-2000.0
ICSA_weekly_level_count,2025-03-27,2024-11-16,215000.0,216000.0,1000.0
ICSA_weekly_level_count,2025-03-27,2024-11-23,215000.0,216000.0,1000.0
ICSA_weekly_level_count,2025-03-27,2024-12-07,242000.0,239000.0,-3000.0
ICSA_weekly_level_count,2025-03-27,2024-12-14,220000.0,222000.0,2000.0
ICSA_weekly_level_count,2025-03-27,2024-12-21,220000.0,219000.0,-1000.0
ICSA_weekly_level_count,2025-03-27,2024-12-28,211000.0,209000.0,-2000.0
ICSA_weekly_level_count,2025-03-27,2025-01-04,203000.0,205000.0,2000.0
ICSA_weekly_level_count,2025-03-27,2025-01-18,223000.0,222000.0,-1000.0
